"fdc_id","data_type","description","food_category_id","publication_date"
"2258103","sub_sample_food","soy milk, refrigerated, sweetened","16","2022-04-28"
"2258104","sub_sample_food","oat milk, refrigerated, unsweetened","14","2022-04-28"
"2258105","sub_sample_food","soy milk, refrigerated, sweetened","16","2022-04-28"
"2258106","sub_sample_food","soy milk, refrigerated, sweetened","16","2022-04-28"
"2258107","sub_sample_food","soy milk, refrigerated, sweetened","16","2022-04-28"
"2258108","sub_sample_food","oat milk, refrigerated, unsweetened","14","2022-04-28"
"2258109","sub_sample_food","oat milk, refrigerated, unsweetened","14","2022-04-28"
"2258110","sub_sample_food","soy milk, refrigerated, sweetened","16","2022-04-28"
"2258111","sub_sample_food","oat milk, refrigerated, unsweetened","14","2022-04-28"
"2258112","sub_sample_food","soy milk, refrigerated, sweetened","16","2022-04-28"
"2258113","sub_sample_food","soy milk, refrigerated, sweetened","16","2022-04-28"
"2258114","sub_sample_food","oat milk, refrigerated, unsweetened","14","2022-04-28"
"2258115","sub_sample_food","oat milk, refrigerated, unsweetened","14","2022-04-28"
"2258116","sub_sample_food","soy milk, refrigerated, sweetened","16","2022-04-28"
"2258117","sub_sample_food","oat milk, refrigerated, unsweetened","14","2022-04-28"
"2258118","sub_sample_food","oat milk, refrigerated, unsweetened","14","2022-04-28"
"2258119","sub_sample_food","oat milk, refrigerated, unsweetened","14","2022-04-28"
"2258120","sub_sample_food","soy milk, refrigerated, sweetened","16","2022-04-28"
"2258121","sub_sample_food","soy milk, refrigerated, sweetened","16","2022-04-28"
"2258122","sub_sample_food","soy milk, refrigerated, sweetened","16","2022-04-28"
"2258123","sub_sample_food","soy milk, refrigerated, sweetened","16","2022-04-28"
"2258124","sub_sample_food","soy milk, refrigerated, sweetened","16","2022-04-28"
"2258125","sub_sample_food","soy milk, refrigerated, sweetened","16","2022-04-28"
"2258126","sub_sample_food","oat milk, refrigerated, unsweetened","14","2022-04-28"
"2258127","sub_sample_food","oat milk, refrigerated, unsweetened","14","2022-04-28"
"2258128","sub_sample_food","soy milk, refrigerated, sweetened","16","2022-04-28"
"2258129","sub_sample_food","soy milk, refrigerated, sweetened","16","2022-04-28"
"2258130","sub_sample_food","oat milk, refrigerated, unsweetened","14","2022-04-28"
"2258131","sub_sample_food","oat milk, refrigerated, unsweetened","14","2022-04-28"
"2258132","sub_sample_food","oat milk, refrigerated, unsweetened","14","2022-04-28"
"2258133","sub_sample_food","soy milk, refrigerated, sweetened","16","2022-04-28"
"2258134","sub_sample_food","oat milk, refrigerated, unsweetened","14","2022-04-28"
"2258135","sub_sample_food","almond milk, refrigerated, unsweetened","14","2022-04-28"
"2258136","sub_sample_food","oat milk, refrigerated, unsweetened","14","2022-04-28"
"2258137","sub_sample_food","oat milk, refrigerated, unsweetened","14","2022-04-28"
"2258138","sub_sample_food","soy milk, refrigerated, sweetened","16","2022-04-28"
"2258139","sub_sample_food","soy milk, refrigerated, sweetened","16","2022-04-28"
"2258140","sub_sample_food","oat milk, refrigerated, unsweetened","14","2022-04-28"
"2258141","sub_sample_food","soy milk, refrigerated, sweetened","16","2022-04-28"
"2258142","sub_sample_food","soy milk, refrigerated, sweetened","16","2022-04-28"
"2258143","sub_sample_food","oat milk, refrigerated, unsweetened","14","2022-04-28"
"2258144","sub_sample_food","soy milk, refrigerated, sweetened","16","2022-04-28"
"2258145","sub_sample_food","soy milk, refrigerated, sweetened","16","2022-04-28"
"2258146","sub_sample_food","soy milk, refrigerated, sweetened","16","2022-04-28"
"2258147","sub_sample_food","oat milk, refrigerated, unsweetened","14","2022-04-28"
"2258148","sub_sample_food","almond milk, refrigerated, unsweetened","14","2022-04-28"
"2258149","sub_sample_food","oat milk, refrigerated, unsweetened","14","2022-04-28"
"2258150","sub_sample_food","oat milk, refrigerated, unsweetened","14","2022-04-28"
"2258151","sub_sample_food","almond milk, refrigerated, unsweetened","14","2022-04-28"
"2258152","sub_sample_food","almond milk, refrigerated, unsweetened","14","2022-04-28"
"2258153","sub_sample_food","oat milk, refrigerated, unsweetened","14","2022-04-28"
"2258154","sub_sample_food","oat milk, refrigerated, unsweetened","14","2022-04-28"
"2258155","sub_sample_food","oat milk, refrigerated, unsweetened","14","2022-04-28"
"2258156","sub_sample_food","oat milk, refrigerated, unsweetened","14","2022-04-28"
"2258157","sub_sample_food","oat milk, refrigerated, unsweetened","14","2022-04-28"
"2258158","sub_sample_food","soy milk, refrigerated, sweetened","16","2022-04-28"
"2258159","sub_sample_food","oat milk, refrigerated, unsweetened","14","2022-04-28"
"2258160","sub_sample_food","almond milk, refrigerated, unsweetened","14","2022-04-28"
"2258161","sub_sample_food","oat milk, refrigerated, unsweetened","14","2022-04-28"
"2258162","sub_sample_food","soy milk, refrigerated, sweetened","16","2022-04-28"
"2258163","sub_sample_food","oat milk, refrigerated, unsweetened","14","2022-04-28"
"2258164","sub_sample_food","soy milk, refrigerated, sweetened","16","2022-04-28"
"2258165","sub_sample_food","oat milk, refrigerated, unsweetened","14","2022-04-28"
"2258166","sub_sample_food","soy milk, refrigerated, sweetened","16","2022-04-28"
"2258167","sub_sample_food","almond milk, refrigerated, unsweetened","14","2022-04-28"
"2258168","sub_sample_food","oat milk, refrigerated, unsweetened","14","2022-04-28"
"2258169","sub_sample_food","almond milk, refrigerated, unsweetened","14","2022-04-28"
"2258170","sub_sample_food","oat milk, refrigerated, unsweetened","14","2022-04-28"
"2258171","sub_sample_food","soy milk, refrigerated, sweetened","16","2022-04-28"
"2258172","sub_sample_food","oat milk, refrigerated, unsweetened","14","2022-04-28"
"2258173","sub_sample_food","soy milk, refrigerated, sweetened","16","2022-04-28"
"2258174","sub_sample_food","soy milk, refrigerated, sweetened","16","2022-04-28"
"2258175","sub_sample_food","almond milk, refrigerated, unsweetened","14","2022-04-28"
"2258176","sub_sample_food","almond milk, refrigerated, unsweetened","14","2022-04-28"
"2258177","sub_sample_food","soy milk, refrigerated, sweetened","16","2022-04-28"
"2258178","sub_sample_food","soy milk, refrigerated, sweetened","16","2022-04-28"
"2258179","sub_sample_food","soy milk, refrigerated, sweetened","16","2022-04-28"
"2258180","sub_sample_food","almond milk, refrigerated, unsweetened","14","2022-04-28"
"2258181","sub_sample_food","soy milk, refrigerated, sweetened","16","2022-04-28"
"2258182","sub_sample_food","almond milk, refrigerated, unsweetened","14","2022-04-28"
"2258183","sub_sample_food","oat milk, refrigerated, unsweetened","14","2022-04-28"
"2258184","sub_sample_food","almond milk, refrigerated, unsweetened","14","2022-04-28"
"2258185","sub_sample_food","almond milk, refrigerated, unsweetened","14","2022-04-28"
"2258186","sub_sample_food","almond milk, refrigerated, unsweetened","14","2022-04-28"
"2258187","sub_sample_food","almond milk, refrigerated, unsweetened","14","2022-04-28"
"2258188","sub_sample_food","almond milk, refrigerated, unsweetened","14","2022-04-28"
"2258189","sub_sample_food","almond milk, refrigerated, unsweetened","14","2022-04-28"
"2258190","sub_sample_food","almond milk, refrigerated, unsweetened","14","2022-04-28"
"2258191","sub_sample_food","oat milk, refrigerated, unsweetened","14","2022-04-28"
"2258192","sub_sample_food","soy milk, refrigerated, sweetened","16","2022-04-28"
"2258193","sub_sample_food","almond milk, refrigerated, unsweetened","14","2022-04-28"
"2258194","sub_sample_food","soy milk, refrigerated, sweetened","16","2022-04-28"
"2258195","sub_sample_food","almond milk, refrigerated, unsweetened","14","2022-04-28"
"2258196","sub_sample_food","almond milk, refrigerated, unsweetened","14","2022-04-28"
"2258197","sub_sample_food","soy milk, refrigerated, sweetened","16","2022-04-28"
"2258198","sub_sample_food","almond milk, refrigerated, unsweetened","14","2022-04-28"
"2258199","sub_sample_food","almond milk, refrigerated, unsweetened","14","2022-04-28"
"2258200","sub_sample_food","oat milk, refrigerated, unsweetened","14","2022-04-28"
"2258201","sub_sample_food","almond milk, refrigerated, unsweetened","14","2022-04-28"
"2258202","sub_sample_food","oat milk, refrigerated, unsweetened","14","2022-04-28"
"2258203","sub_sample_food","soy milk, refrigerated, sweetened","16","2022-04-28"
"2258204","sub_sample_food","soy milk, refrigerated, sweetened","16","2022-04-28"
"2258205","sub_sample_food","oat milk, refrigerated, unsweetened","14","2022-04-28"
"2258206","sub_sample_food","oat milk, refrigerated, unsweetened","14","2022-04-28"
"2258207","sub_sample_food","oat milk, refrigerated, unsweetened","14","2022-04-28"
"2258208","sub_sample_food","soy milk, refrigerated, sweetened","16","2022-04-28"
"2258209","sub_sample_food","almond milk, refrigerated, unsweetened","14","2022-04-28"
"2258210","sub_sample_food","almond milk, refrigerated, unsweetened","14","2022-04-28"
"2258211","sub_sample_food","oat milk, refrigerated, unsweetened","14","2022-04-28"
"2258212","sub_sample_food","almond milk, refrigerated, unsweetened","14","2022-04-28"
"2258213","sub_sample_food","soy milk, refrigerated, sweetened","16","2022-04-28"
"2258214","sub_sample_food","soy milk, refrigerated, sweetened","16","2022-04-28"
"2258215","sub_sample_food","soy milk, refrigerated, sweetened","16","2022-04-28"
"2258216","sub_sample_food","oat milk, refrigerated, unsweetened","14","2022-04-28"
"2258217","sub_sample_food","almond milk, refrigerated, unsweetened","14","2022-04-28"
"2258218","sub_sample_food","oat milk, refrigerated, unsweetened","14","2022-04-28"
"2258219","sub_sample_food","oat milk, refrigerated, unsweetened","14","2022-04-28"
"2258220","sub_sample_food","soy milk, refrigerated, sweetened","16","2022-04-28"
"2258221","sub_sample_food","oat milk, refrigerated, unsweetened","14","2022-04-28"
"2258222","sub_sample_food","oat milk, refrigerated, unsweetened","14","2022-04-28"
"2258223","sub_sample_food","oat milk, refrigerated, unsweetened","14","2022-04-28"
"2258224","sub_sample_food","oat milk, refrigerated, unsweetened","14","2022-04-28"
"2258225","sub_sample_food","oat milk, refrigerated, unsweetened","14","2022-04-28"
"2258226","sub_sample_food","soy milk, refrigerated, sweetened","16","2022-04-28"
"2258227","sub_sample_food","soy milk, refrigerated, sweetened","16","2022-04-28"
"2258228","sub_sample_food","soy milk, refrigerated, sweetened","16","2022-04-28"
"2258229","sub_sample_food","oat milk, refrigerated, unsweetened","14","2022-04-28"
"2258230","sub_sample_food","oat milk, refrigerated, unsweetened","14","2022-04-28"
"2258231","sub_sample_food","soy milk, refrigerated, sweetened","16","2022-04-28"
"2258232","sub_sample_food","oat milk, refrigerated, unsweetened","14","2022-04-28"
"2258233","sub_sample_food","soy milk, refrigerated, sweetened","16","2022-04-28"
"2258234","sub_sample_food","oat milk, refrigerated, unsweetened","14","2022-04-28"
"2258235","sub_sample_food","soy milk, refrigerated, sweetened","16","2022-04-28"
"2258236","sub_sample_food","soy milk, refrigerated, sweetened","16","2022-04-28"
"2258237","sub_sample_food","oat milk, refrigerated, unsweetened","14","2022-04-28"
"2258238","sub_sample_food","oat milk, refrigerated, unsweetened","14","2022-04-28"
"2258239","sub_sample_food","soy milk, refrigerated, sweetened","16","2022-04-28"
"2258240","sub_sample_food","soy milk, refrigerated, sweetened","16","2022-04-28"
"2258241","sub_sample_food","oat milk, refrigerated, unsweetened","14","2022-04-28"
"2258242","sub_sample_food","soy milk, refrigerated, sweetened","16","2022-04-28"
"2258243","sub_sample_food","soy milk, refrigerated, sweetened","16","2022-04-28"
"2258244","sub_sample_food","soy milk, refrigerated, sweetened","16","2022-04-28"
"2258245","sub_sample_food","oat milk, refrigerated, unsweetened","14","2022-04-28"
"2258246","sub_sample_food","oat milk, refrigerated, unsweetened","14","2022-04-28"
"2258247","sub_sample_food","oat milk, refrigerated, unsweetened","14","2022-04-28"
"2258248","sub_sample_food","soy milk, refrigerated, sweetened","16","2022-04-28"
"2258249","sub_sample_food","soy milk, refrigerated, sweetened","16","2022-04-28"
"2258250","sub_sample_food","soy milk, refrigerated, sweetened","16","2022-04-28"
"2258251","sub_sample_food","almond milk, refrigerated, unsweetened","14","2022-04-28"
"2258252","sub_sample_food","almond milk, refrigerated, unsweetened","14","2022-04-28"
"2258253","sub_sample_food","almond milk, refrigerated, unsweetened","14","2022-04-28"
"2258254","sub_sample_food","almond milk, refrigerated, unsweetened","14","2022-04-28"
"2258255","sub_sample_food","oat milk, refrigerated, unsweetened","14","2022-04-28"
"2258256","sub_sample_food","almond milk, refrigerated, unsweetened","14","2022-04-28"
"2258257","sub_sample_food","almond milk, refrigerated, unsweetened","14","2022-04-28"
"2258258","sub_sample_food","oat milk, refrigerated, unsweetened","14","2022-04-28"
"2258259","sub_sample_food","oat milk, refrigerated, unsweetened","14","2022-04-28"
"2258260","sub_sample_food","oat milk, refrigerated, unsweetened","14","2022-04-28"
"2258261","sub_sample_food","oat milk, refrigerated, unsweetened","14","2022-04-28"
"2258262","sub_sample_food","soy milk, refrigerated, sweetened","16","2022-04-28"
"2258263","sub_sample_food","soy milk, refrigerated, sweetened","16","2022-04-28"
"2258264","sub_sample_food","soy milk, refrigerated, sweetened","16","2022-04-28"
"2258265","sub_sample_food","oat milk, refrigerated, unsweetened","14","2022-04-28"
"2258266","sub_sample_food","oat milk, refrigerated, unsweetened","14","2022-04-28"
"2258267","sub_sample_food","oat milk, refrigerated, unsweetened","14","2022-04-28"
"2258268","sub_sample_food","oat milk, refrigerated, unsweetened","14","2022-04-28"
"2258269","sub_sample_food","soy milk, refrigerated, sweetened","16","2022-04-28"
"2258270","sub_sample_food","oat milk, refrigerated, unsweetened","14","2022-04-28"
"2258271","sub_sample_food","soy milk, refrigerated, sweetened","16","2022-04-28"
"2258272","sub_sample_food","soy milk, refrigerated, sweetened","16","2022-04-28"
"2258273","sub_sample_food","oat milk, refrigerated, unsweetened","14","2022-04-28"
"2258274","sub_sample_food","soy milk, refrigerated, sweetened","16","2022-04-28"
"2258275","sub_sample_food","oat milk, refrigerated, unsweetened","14","2022-04-28"
"2258276","sub_sample_food","soy milk, refrigerated, sweetened","16","2022-04-28"
"2258277","sub_sample_food","soy milk, refrigerated, sweetened","16","2022-04-28"
"2258278","sub_sample_food","oat milk, refrigerated, unsweetened","14","2022-04-28"
"2258279","sub_sample_food","oat milk, refrigerated, unsweetened","14","2022-04-28"
"2258280","sub_sample_food","soy milk, refrigerated, sweetened","16","2022-04-28"
"2258281","sub_sample_food","oat milk, refrigerated, unsweetened","14","2022-04-28"
"2258282","sub_sample_food","soy milk, refrigerated, sweetened","16","2022-04-28"
"2258283","sub_sample_food","oat milk, refrigerated, unsweetened","14","2022-04-28"
"2258284","sub_sample_food","soy milk, refrigerated, sweetened","16","2022-04-28"
"2258285","sub_sample_food","oat milk, refrigerated, unsweetened","14","2022-04-28"
"2258286","sub_sample_food","soy milk, refrigerated, sweetened","16","2022-04-28"
"2258287","sub_sample_food","almond milk, refrigerated, unsweetened","14","2022-04-28"
"2258288","sub_sample_food","almond milk, refrigerated, unsweetened","14","2022-04-28"
"2258289","sub_sample_food","almond milk, refrigerated, unsweetened","14","2022-04-28"
