"id","fdc_id","seq_num","amount","measure_unit_id","portion_description","modifier","gram_weight","data_points","footnote","min_year_acquired"
"193445","748867","","1.0","1099","","white","32.2","1","",""
"193446","748867","","1.0","1099","","white","32.5","1","",""
"193447","748867","","1.0","1099","","white","33.0","1","",""
"193448","748867","","1.0","1099","","white","33.9","1","",""
"193449","748867","","1.0","1099","","white","34.0","1","",""
"193450","748867","","1.0","1099","","white","34.5","1","",""
"193451","748867","","1.0","1099","","white","35.1","1","",""
"193452","748867","","1.0","1099","","whole without shell","45.8","1","",""
"193453","748867","","1.0","1099","","whole without shell","47.4","1","",""
"193454","748867","","1.0","1099","","whole without shell","48.5","1","",""
"193455","748867","","1.0","1099","","whole without shell","49.2","1","",""
"193456","748867","","1.0","1099","","whole without shell","49.6","1","",""
"193457","748867","","1.0","1099","","whole without shell","49.7","1","",""
"193458","748867","","1.0","1099","","whole without shell","50.2","1","",""
"193459","748867","","1.0","1099","","whole without shell","51.0","1","",""
"193460","748867","","1.0","1099","","whole without shell","51.5","1","",""
"193461","748867","","1.0","1099","","whole without shell","52.6","1","",""
"193462","748881","","1.0","1099","","whole in shell","55.3","1","",""
"193463","748881","","1.0","1099","","whole in shell","57.1","1","",""
"193464","748881","","1.0","1099","","whole in shell","58.1","1","",""
"193465","748881","","1.0","1099","","whole in shell","59.9","1","",""
"193466","748881","","1.0","1099","","whole in shell","60.7","1","",""
"193467","748881","","1.0","1099","","whole in shell","61.6","1","",""
"193468","748881","","1.0","1099","","yolk","16.3","1","",""
"193469","748881","","1.0","1099","","yolk","16.7","1","",""
"193470","748881","","1.0","1099","","yolk","16.9","1","",""
"193471","748881","","1.0","1099","","yolk","17.2","1","",""
"193472","748881","","1.0","1099","","yolk","17.6","1","",""
"193473","748881","","1.0","1099","","yolk","19.5","1","",""
"193474","748881","","1.0","1099","","white","31.2","1","",""
"193475","748881","","1.0","1099","","white","32.0","1","",""
"193476","748881","","1.0","1099","","white","33.2","1","",""
"193477","748881","","1.0","1099","","white","33.5","1","",""
"193478","748881","","1.0","1099","","white","33.6","1","",""
"193479","748881","","1.0","1099","","white","35.2","1","",""
"193480","748881","","1.0","1099","","whole without shell","48.3","1","",""
"193481","748881","","1.0","1099","","whole without shell","48.4","1","",""
"193482","748881","","1.0","1099","","whole without shell","50.3","1","",""
"193483","748881","","1.0","1099","","whole without shell","50.8","1","",""
"193484","748881","","1.0","1099","","whole without shell","52.1","1","",""
"193485","748881","","1.0","1099","","whole without shell","53.0","1","",""
"193486","748882","","1.0","1099","","whole in shell","53.9","1","",""
"193487","748882","","1.0","1099","","whole in shell","57.1","1","",""
"193488","748882","","1.0","1099","","whole in shell","57.7","1","",""
"193489","748882","","1.0","1099","","whole in shell","58.8","1","",""
"193490","748882","","1.0","1099","","whole in shell","59.4","1","",""
"193491","748882","","1.0","1099","","whole in shell","59.7","1","",""
"193492","748882","","1.0","1099","","whole in shell","60.2","1","",""
"193493","748882","","1.0","1099","","whole in shell","61.0","1","",""
"193494","748882","","1.0","1099","","whole in shell","61.8","1","",""
"193495","748882","","1.0","1099","","whole in shell","63.4","1","",""
"193496","748882","","1.0","1099","","yolk","16.2","1","",""
"193497","748882","","1.0","1099","","yolk","16.3","1","",""
"193498","748882","","1.0","1099","","yolk","17.1","1","",""
"193499","748882","","1.0","1099","","yolk","17.3","1","",""
"193500","748882","","1.0","1099","","yolk","18.4","1","",""
"193501","748882","","1.0","1099","","yolk","18.7","1","",""
"193502","748882","","1.0","1099","","yolk","18.9","1","",""
"193503","748882","","1.0","1099","","yolk","19.3","1","",""
"193504","748882","","1.0","1099","","yolk","20.6","1","",""
"193505","748882","","1.0","1099","","white","29.6","1","",""
"193506","748882","","1.0","1099","","white","30.4","1","",""
"193507","748882","","1.0","1099","","white","32.1","1","",""
"193508","748882","","1.0","1099","","white","32.5","1","",""
"193509","748882","","1.0","1099","","white","32.6","1","",""
"193510","748882","","1.0","1099","","white","33.4","1","",""
"193511","748882","","1.0","1099","","white","34.1","1","",""
"193512","748882","","1.0","1099","","white","38.7","1","",""
"193513","748882","","1.0","1099","","whole without shell","45.9","1","",""
"193514","748882","","1.0","1099","","whole without shell","49.6","1","",""
"193515","748882","","1.0","1099","","whole without shell","49.7","1","",""
"193516","748882","","1.0","1099","","whole without shell","50.5","1","",""
"193517","748882","","1.0","1099","","whole without shell","50.7","1","",""
"193518","748882","","1.0","1099","","whole without shell","51.0","1","",""
"193519","748882","","1.0","1099","","whole without shell","51.9","1","",""
"193520","748882","","1.0","1099","","whole without shell","52.1","1","",""
"193521","748882","","1.0","1099","","whole without shell","53.0","1","",""
"193522","748882","","1.0","1099","","whole without shell","54.9","1","",""
"193523","748883","","1.0","1099","","whole in shell","53.3","1","",""
"193524","748883","","1.0","1099","","whole in shell","54.3","1","",""
"193525","748883","","1.0","1099","","whole in shell","55.1","1","",""
"193526","748883","","1.0","1099","","whole in shell","59.2","1","",""
"193527","748883","","1.0","1099","","whole in shell","59.3","1","",""
"193528","748883","","1.0","1099","","whole in shell","60.5","1","",""
"193529","748883","","1.0","1099","","whole in shell","62.7","1","",""
"193530","748883","","1.0","1099","","yolk","15.7","1","",""
"193531","748883","","1.0","1099","","yolk","16.4","1","",""
"193532","748883","","1.0","1099","","yolk","16.6","1","",""
"193533","748883","","1.0","1099","","yolk","16.7","1","",""
"193534","748883","","1.0","1099","","yolk","16.9","1","",""
"193535","748883","","1.0","1099","","yolk","17.1","1","",""
"193536","748883","","1.0","1099","","yolk","18.3","1","",""
"193537","748883","","1.0","1099","","yolk","20.0","1","",""
"193538","748883","","1.0","1099","","white","29.8","1","",""
"193539","748883","","1.0","1099","","white","30.8","1","",""
"193540","748883","","1.0","1099","","white","31.1","1","",""
"193541","748883","","1.0","1099","","white","31.9","1","",""
"193542","748883","","1.0","1099","","white","34.3","1","",""
"193543","748883","","1.0","1099","","white","34.9","1","",""
"193544","748883","","1.0","1099","","white","35.8","1","",""
"193545","748883","","1.0","1099","","white","35.9","1","",""
"193546","748883","","1.0","1099","","whole without shell","46.4","1","",""
"193547","748883","","1.0","1099","","whole without shell","46.5","1","",""
"193548","748883","","1.0","1099","","whole without shell","47.5","1","",""
"193549","748883","","1.0","1099","","whole without shell","50.2","1","",""
"193550","748883","","1.0","1099","","whole without shell","51.8","1","",""
"193551","748883","","1.0","1099","","whole without shell","52.6","1","",""
"193552","748883","","1.0","1099","","whole without shell","52.9","1","",""
"193553","748883","","1.0","1099","","whole without shell","54.3","1","",""
"193554","748900","","1.0","1099","","whole in shell","53.2","1","",""
"193555","748900","","1.0","1099","","whole in shell","55.0","1","",""
"193556","748900","","1.0","1099","","whole in shell","55.5","1","",""
"193557","748900","","1.0","1099","","whole in shell","57.0","1","",""
"193558","748900","","1.0","1099","","whole in shell","57.7","1","",""
"193559","748900","","1.0","1099","","whole in shell","58.0","1","",""
"193560","748900","","1.0","1099","","whole in shell","59.7","1","",""
"193561","748900","","1.0","1099","","whole in shell","59.8","1","",""
"193562","748900","","1.0","1099","","whole in shell","61.1","1","",""
"193563","748900","","1.0","1099","","yolk","12.2","1","",""
"193564","748900","","1.0","1099","","yolk","15.4","1","",""
"193565","748900","","1.0","1099","","yolk","16.0","1","",""
"193566","748900","","1.0","1099","","yolk","16.1","1","",""
"193567","748900","","1.0","1099","","yolk","16.6","1","",""
"193568","748900","","1.0","1099","","yolk","16.7","1","",""
"193569","748900","","1.0","1099","","yolk","17.0","1","",""
"193570","748900","","1.0","1099","","yolk","17.2","1","",""
"193571","748900","","1.0","1099","","yolk","17.9","1","",""
"193572","748900","","1.0","1099","","yolk","18.1","1","",""
"193573","748900","","1.0","1099","","white","28.9","1","",""
"193574","748900","","1.0","1099","","white","30.6","1","",""
"193575","748900","","1.0","1099","","white","31.4","1","",""
"193576","748900","","1.0","1099","","white","31.7","1","",""
"193577","748900","","1.0","1099","","white","32.3","1","",""
"193578","748900","","1.0","1099","","white","32.5","1","",""
"193579","748900","","1.0","1099","","white","33.5","1","",""
"193580","748900","","1.0","1099","","white","35.1","1","",""
"193581","748900","","1.0","1099","","white","35.3","1","",""
"193582","748900","","1.0","1099","","whole without shell","44.3","1","",""
"193583","748900","","1.0","1099","","whole without shell","44.7","1","",""
"193584","748900","","1.0","1099","","whole without shell","47.2","1","",""
"193585","748900","","1.0","1099","","whole without shell","47.4","1","",""
"193586","748900","","1.0","1099","","whole without shell","48.4","1","",""
"193587","748900","","1.0","1099","","whole without shell","49.3","1","",""
"193588","748900","","1.0","1099","","whole without shell","49.8","1","",""
"193589","748900","","1.0","1099","","whole without shell","51.4","1","",""
"193590","748900","","1.0","1099","","whole without shell","52.3","1","",""
"193591","748901","","1.0","1099","","whole in shell","53.5","1","",""
"193592","748901","","1.0","1099","","whole in shell","53.8","1","",""
"193593","748901","","1.0","1099","","whole in shell","56.0","1","",""
"193594","748901","","1.0","1099","","whole in shell","56.2","1","",""
"193595","748901","","1.0","1099","","whole in shell","58.5","1","",""
"193596","748901","","1.0","1099","","whole in shell","58.9","1","",""
"193597","748901","","1.0","1099","","whole in shell","59.9","1","",""
"193598","748901","","1.0","1099","","yolk","14.1","1","",""
"193599","748901","","1.0","1099","","yolk","14.4","1","",""
"193600","748901","","1.0","1099","","yolk","14.5","1","",""
"193601","748901","","1.0","1099","","yolk","15.1","1","",""
"193602","748901","","1.0","1099","","yolk","16.5","1","",""
"193603","748901","","1.0","1099","","yolk","16.9","1","",""
"193604","748901","","1.0","1099","","yolk","17.5","1","",""
"193605","748901","","1.0","1099","","white","30.6","1","",""
"193606","748901","","1.0","1099","","white","31.6","1","",""
"193607","748901","","1.0","1099","","white","32.6","1","",""
"193608","748901","","1.0","1099","","white","32.7","1","",""
"193609","748901","","1.0","1099","","white","32.9","1","",""
"193610","748901","","1.0","1099","","white","33.8","1","",""
"193611","748901","","1.0","1099","","white","35.0","1","",""
"193612","748901","","1.0","1099","","white","35.8","1","",""
"193613","748901","","1.0","1099","","whole without shell","45.1","1","",""
"193614","748901","","1.0","1099","","whole without shell","47.0","1","",""
"193615","748901","","1.0","1099","","whole without shell","48.5","1","",""
"193616","748901","","1.0","1099","","whole without shell","49.1","1","",""
"193617","748901","","1.0","1099","","whole without shell","49.2","1","",""
"193618","748901","","1.0","1099","","whole without shell","49.4","1","",""
"193619","748901","","1.0","1099","","whole without shell","50.9","1","",""
"193620","748901","","1.0","1099","","whole without shell","51.3","1","",""
"193621","748934","","1.0","1099","","whole in shell","52.0","1","",""
"193622","748934","","1.0","1099","","whole in shell","52.3","1","",""
"193623","748934","","1.0","1099","","whole in shell","53.9","1","",""
"193624","748934","","1.0","1099","","whole in shell","54.8","1","",""
"193625","748934","","1.0","1099","","whole in shell","55.4","1","",""
"193626","748934","","1.0","1099","","whole in shell","56.1","1","",""
"193627","748934","","1.0","1099","","whole in shell","58.6","1","",""
"193628","748934","","1.0","1099","","whole in shell","59.1","1","",""
"193629","748934","","1.0","1099","","whole in shell","59.4","1","",""
"193630","748934","","1.0","1099","","whole in shell","59.6","1","",""
"193631","748934","","1.0","1099","","yolk","14.2","1","",""
"193632","748934","","1.0","1099","","yolk","14.4","1","",""
"193633","748934","","1.0","1099","","yolk","15.2","1","",""
"193634","748934","","1.0","1099","","yolk","15.3","1","",""
"193635","748934","","1.0","1099","","yolk","15.5","1","",""
"193636","748934","","1.0","1099","","yolk","15.6","1","",""
